pair_key,dataset,visibility,clip_id,physical_case_id,frame_index,frame_member,gt_member,frame_size,gt_size,external_case_id,cluster_id,sampling_rank_within_case,sampling_hash,source_split_label,precontamination_status
testeasydataset/unseen/case9/case_m_20181020093033_0u62363102007833_1_003_002-1_a1_ayy_image0001,TestEasyDataset,Unseen,case9,case9,1,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case9/case_M_20181020093033_0U62363102007833_1_003_002-1_a1_ayy_image0001.png,381529,4492,SUNSEG_case9,case9,20,24896aa6ccb9bdf5d5ab11fd3744ef582286f73b9ae8ffadbb445d69b8c06180,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0223,TestHardDataset,Unseen,case91_7,case91,223,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0223.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0223.png,538953,3933,SUNSEG_case91,case91,1,005d277945be7111389e39434184e4652d927d51ab8b32c172d16fe12910a81a,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0008,TestEasyDataset,Unseen,case91_5,case91,8,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0008.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0008.png,531143,4316,SUNSEG_case91,case91,2,0089e932264f9a3764a3804c785205bbd091726ff2695c5a65098527e7369d1c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_2/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0290,TestEasyDataset,Unseen,case91_2,case91,290,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_2/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0290.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_2/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0290.png,379363,3990,SUNSEG_case91,case91,3,0098ad0efc61a6813204fbe0c77acb5131851431317d31b5fe1b3ac3cefb0a6e,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_2/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0268,TestEasyDataset,Unseen,case91_2,case91,268,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_2/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0268.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_2/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0268.png,564359,3743,SUNSEG_case91,case91,4,009a9463cf6159edff559b346e0a96c9d79aa20978a65ce2cd13be19faca8e16,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0078,TestEasyDataset,Unseen,case91_5,case91,78,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0078.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0078.png,360378,4476,SUNSEG_case91,case91,5,00aa05b7dbabe59d11323980e931de6050a664b584bdfb65c3630d0084dd7e8f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0187,TestHardDataset,Unseen,case91_7,case91,187,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0187.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0187.png,565500,4003,SUNSEG_case91,case91,6,00d4cdcf8c4690567714c8ce4f356fe57042e2143fe0c24ec62bdf487d980b93,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_6/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0174,TestEasyDataset,Unseen,case91_6,case91,174,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_6/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0174.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_6/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0174.png,466457,4430,SUNSEG_case91,case91,7,01aa7d876250ff936f370e351ee2146f586637e2e0e9c4331ec1a43863d8cc55,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0309,TestEasyDataset,Unseen,case91_3,case91,309,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0309.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0309.png,398989,4007,SUNSEG_case91,case91,8,020e9521714644b920e564c1f2b93b84abad0c638164b8cbb8237499802ca9c0,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_6/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0218,TestEasyDataset,Unseen,case91_6,case91,218,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_6/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0218.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_6/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0218.png,635047,4437,SUNSEG_case91,case91,9,02a1ba4b4210c9f62d923b11d5843691b0b46c9fe12f8c609d0c6785259b62c9,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0301,TestEasyDataset,Unseen,case91_3,case91,301,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0301.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0301.png,544088,3956,SUNSEG_case91,case91,10,02ba14e38a183b39ee2d3b7cd2cebd507f929f62ed23f62a28bf9c355bef27b6,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0435,TestEasyDataset,Unseen,case91_3,case91,435,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0435.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0435.png,403391,3867,SUNSEG_case91,case91,11,030d75acda6e195b7d64b4614c33bad1a9fadfa21d87ab004e36fe1deff88c09,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0166,TestHardDataset,Unseen,case91_7,case91,166,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0166.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0166.png,562106,3964,SUNSEG_case91,case91,12,03896f0f68316775bca2281ea232f70ac75545c5b528011516be057e3a9e73d0,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_1/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0020,TestEasyDataset,Unseen,case91_1,case91,20,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_1/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0020.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_1/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0020.png,388441,4143,SUNSEG_case91,case91,13,03db557930089a29a15f423894963d286491b727926574420212f30b6a11cc7c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0334,TestEasyDataset,Unseen,case91_3,case91,334,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0334.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_3/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0334.png,548602,4087,SUNSEG_case91,case91,14,03f3faa0d3098ac401cb6266144cb6024b1f1c28f68817619898952614309806,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_1/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0068,TestEasyDataset,Unseen,case91_1,case91,68,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_1/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0068.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_1/case_M_20190121095240_0U62368012118740_1_005_001-1_a1_ayy_image0068.png,422212,4126,SUNSEG_case91,case91,15,049ba4d1107406ff289c5717111e48780762028cf3ca72b6ca98945b66544844,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0180,TestHardDataset,Unseen,case91_7,case91,180,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0180.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0180.png,408304,3960,SUNSEG_case91,case91,16,04c2486f6a7d4d7121c4ff47e20c83578b39b0bda0b35330752b8889561fe851,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0149,TestEasyDataset,Unseen,case91_5,case91,149,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0149.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0149.png,534239,4137,SUNSEG_case91,case91,17,0505859bb3a0bf53111565aef0a915825d6f543350476a021d70424bccc02151,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0137,TestEasyDataset,Unseen,case91_5,case91,137,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0137.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0137.png,528709,3962,SUNSEG_case91,case91,18,05102315ed738cc741c880a0baf1920dfe33f412156798122f02b071a02fb689,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0130,TestHardDataset,Unseen,case91_7,case91,130,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0130.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case91_7/case_M_20190121095240_0U62368012118740_1_005_001-1_a3_ayy_image0130.png,544306,4018,SUNSEG_case91,case91,19,0579756ed0d51bacf135391a15deb780de1cbac9332e6fbbc69d018dd346bcc5,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0119,TestEasyDataset,Unseen,case91_5,case91,119,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0119.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case91_5/case_M_20190121095240_0U62368012118740_1_005_001-1_a2_ayy_image0119.png,487259,3991,SUNSEG_case91,case91,20,059c4f760fd15514e689f7be2c04e331e2807ef898a8c2d9f8d20ba1cde95db6,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0160,TestHardDataset,Unseen,case93_2,case93,160,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0160.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0160.png,627430,4878,SUNSEG_case93,case93,1,0030efe54a824923350bd25a343be85e3db285070184c4945da2f010319b9fca,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0063,TestHardDataset,Unseen,case93_2,case93,63,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0063.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0063.png,488324,4687,SUNSEG_case93,case93,2,00402588b4fee316d1ff7b27443efd67fdfc41642cce34710d964decf8874f62,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0063,TestHardDataset,Unseen,case93_1,case93,63,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0063.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0063.png,558569,3679,SUNSEG_case93,case93,3,008e091cbad60829f2003352ce57d5f2f8e24eb0bb118d3b83a36c388623ec74,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0006,TestHardDataset,Unseen,case93_1,case93,6,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0006.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0006.png,449469,4878,SUNSEG_case93,case93,4,00d4e582c2382555a27652aa08201e3f6face6f662176d9d400b5cdb46a86a2f,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0083,TestHardDataset,Unseen,case93_1,case93,83,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0083.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0083.png,535758,3501,SUNSEG_case93,case93,5,01a2c51ea3a8931fe0025fd9836aef85d5001ec538113c7a6305f17336090ce5,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0112,TestHardDataset,Unseen,case93_1,case93,112,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0112.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0112.png,410155,4314,SUNSEG_case93,case93,6,01bbac9d438d53fb2cb7b59a57ca0ada0dc44de8ee16cb54362955c08c255c9f,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0050,TestHardDataset,Unseen,case93_1,case93,50,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0050.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0050.png,443212,4900,SUNSEG_case93,case93,7,0208585baced739a69546715a0507389c8e995ad6c892c1ac24aebe74698a063,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0038,TestHardDataset,Unseen,case93_1,case93,38,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0038.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0038.png,429540,4588,SUNSEG_case93,case93,8,026bccd3d3511e26303a56492d3e44efaf2d94f6e76485577d65c71f24c98edd,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a7_ayy_image0022,TestHardDataset,Unseen,case93_1,case93,22,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a7_ayy_image0022.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a7_ayy_image0022.png,424776,4710,SUNSEG_case93,case93,9,028a205e8918baecb526c03fc01c091dd35aa96d15eb4a2777c20b5e15206429,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a9_ayy_image0023,TestHardDataset,Unseen,case93_2,case93,23,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a9_ayy_image0023.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a9_ayy_image0023.png,472298,4670,SUNSEG_case93,case93,10,038e121d4a791ca33aadc71f5c82208c34c44f3d13e4af2a09855167c8f6248a,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0027,TestHardDataset,Unseen,case93_2,case93,27,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0027.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0027.png,556184,4696,SUNSEG_case93,case93,11,04655dfe3f099763d2e7a6b9d6a20d26c5e16e0c89f4e0828459a9ebc8ee0cd7,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0150,TestHardDataset,Unseen,case93_2,case93,150,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0150.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0150.png,597022,4530,SUNSEG_case93,case93,12,04e2140e5b9d37166e9a0d0ad2e8a2a10d335909e04cfed144b431e5c7de0f83,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a9_ayy_image0031,TestHardDataset,Unseen,case93_2,case93,31,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a9_ayy_image0031.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a9_ayy_image0031.png,457892,3775,SUNSEG_case93,case93,13,05686588b9c45fb27d33906b9d7112a9cc7586268f7feee17791f767643d36e8,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0095,TestHardDataset,Unseen,case93_2,case93,95,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0095.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0095.png,363711,6426,SUNSEG_case93,case93,14,05c98936d3e23d6fc4341e787537352410aaba8cd7183a416fce774f612cab26,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0148,TestHardDataset,Unseen,case93_2,case93,148,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0148.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0148.png,601379,5026,SUNSEG_case93,case93,15,0642c72a317c9ec30db7f45461a3df0441fb197d4c447ffe95bc65e0fbcdfdef,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0058,TestHardDataset,Unseen,case93_2,case93,58,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0058.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_2/case_M_20190121095240_0U62368012118740_1_004_001-1_a8_ayy_image0058.png,475252,5289,SUNSEG_case93,case93,16,06dcf548a6d46043ab7809ab645c8b6d2a89ed31fd19edafd020db2dbae534df,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0001,TestHardDataset,Unseen,case93_1,case93,1,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a6_ayy_image0001.png,499756,4403,SUNSEG_case93,case93,17,06dd844fe8f7dccf677f93abb72b506866bf8a66f65cab180601369051a2b984,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0077,TestHardDataset,Unseen,case93_1,case93,77,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0077.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case93_1/case_M_20190121095240_0U62368012118740_1_004_001-1_a5_ayy_image0077.png,589209,3626,SUNSEG_case93,case93,18,0865d9b2ed6529c096ed51332edfd5ab0702b279d92e6562cffe4f62b485608e,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
